,job_id,job_title,job_title_short,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
5425,5426,Data Science,Science,New York,"New York, USA",2025-03-01,Harris County,Hourly,123897.65,59.57,GreenWorks,"AutoCAD, SolidWorks"
5426,5427,Graphic Designer,Graphic,Austin,"Austin, USA",2025-09-25,Kings County,Yearly,102600.28,49.33,Techify,"JavaScript, React, Node.js"
5427,5428,Data Engineer,Engineer,Chicago,"Chicago, USA",2024-10-31,Kings County,Yearly,99245.13,47.71,NextGen Corp,"Photoshop, Illustrator"
5428,5429,Data Science,Science,Seattle,"Seattle, USA",2024-12-23,Kings County,Hourly,56348.44,27.09,NextGen Corp,"AutoCAD, SolidWorks"
5429,5430,Graphic Designer,Graphic,Chicago,"Chicago, USA",2025-08-05,Kings County,Hourly,50435.51,24.25,SoftHub,"Accounting, QuickBooks, Excel"
5430,5431,Customer Support Representative,Customer,New York,"New York, USA",2024-11-30,Los Angeles County,Hourly,146371.11,70.37,BrightPath,"Photoshop, Illustrator"
5431,5432,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2024-11-28,Harris County,Hourly,119564.54,57.48,SkyNet Ltd,"Python, SQL, Excel"
5432,5433,Data Science,Science,Los Angeles,"Los Angeles, USA",2024-12-23,Cook County,Yearly,99069.4,47.63,SkyNet Ltd,"Customer Service, Communication"
5433,5434,Project Manager,Project,New York,"New York, USA",2024-12-23,Harris County,Yearly,119150.15,57.28,GreenWorks,"Photoshop, Illustrator"
5434,5435,Financial Data Analyst,Financial,Chicago,"Chicago, USA",2025-05-14,Los Angeles County,Hourly,147619.87,70.97,GreenWorks,"SEO, Google Ads, Analytics"
5435,5436,Data Engineer,Engineer,Los Angeles,"Los Angeles, USA",2025-05-15,Kings County,Hourly,110830.42,53.28,BrightPath,"JavaScript, React, Node.js"
5436,5437,Web Developer,Web,New York,"New York, USA",2025-02-25,Los Angeles County,Yearly,118780.92,57.11,BrightPath,"Photoshop, Illustrator"
5437,5438,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-05-26,Harris County,Hourly,121744.59,58.53,NextGen Corp,"Python, SQL, Excel"
5438,5439,Data Science,Science,Seattle,"Seattle, USA",2025-01-06,King County,Yearly,106637.46,51.27,SkyNet Ltd,"SEO, Google Ads, Analytics"
5439,5440,Data Science,Science,Chicago,"Chicago, USA",2025-09-15,King County,Hourly,146638.98,70.5,SkyNet Ltd,"SEO, Google Ads, Analytics"
5440,5441,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-02-23,King County,Hourly,88137.82,42.37,DataNest,"AutoCAD, SolidWorks"
5441,5442,Data Science,Science,Houston,"Houston, USA",2025-07-31,Harris County,Yearly,43242.34,20.79,DataNest,"SEO, Google Ads, Analytics"
5442,5443,Data Science,Science,Houston,"Houston, USA",2024-12-21,Kings County,Hourly,45813.33,22.03,SkyNet Ltd,"AutoCAD, SolidWorks"
5443,5444,Data Engineer,Engineer,San Francisco,"San Francisco, USA",2025-03-31,Kings County,Yearly,101890.15,48.99,DataNest,"Customer Service, Communication"
5444,5445,Financial Data Analyst,Financial,Seattle,"Seattle, USA",2025-04-16,Cook County,Yearly,134657.05,64.74,DataNest,"JavaScript, React, Node.js"
5445,5446,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-08-26,Los Angeles County,Yearly,135368.1,65.08,SoftHub,"Customer Service, Communication"
5446,5447,Electrical Technician,Electrical,New York,"New York, USA",2025-05-09,Los Angeles County,Hourly,114465.42,55.03,Techify,"SEO, Google Ads, Analytics"
5447,5448,Data Analyst,Data,San Francisco,"San Francisco, USA",2025-06-12,King County,Yearly,55638.39,26.75,SoftHub,"Accounting, QuickBooks, Excel"
5448,5449,Electrical Technician,Electrical,Houston,"Houston, USA",2025-02-16,Los Angeles County,Yearly,88979.1,42.78,BrightPath,"Customer Service, Communication"
5449,5450,Web Developer,Web,San Francisco,"San Francisco, USA",2024-10-21,Los Angeles County,Hourly,98983.09,47.59,GreenWorks,"Customer Service, Communication"
5450,5451,Data Science,Science,Seattle,"Seattle, USA",2025-07-03,Harris County,Yearly,84207.35,40.48,NextGen Corp,"Python, SQL, Excel"
5451,5452,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-04-17,Harris County,Yearly,85691.45,41.2,DataNest,"Photoshop, Illustrator"
5452,5453,Project Manager,Project,Seattle,"Seattle, USA",2025-03-20,Cook County,Hourly,65260.37,31.38,BrightPath,"Python, SQL, Excel"
5453,5454,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-02-13,Cook County,Yearly,76755.03,36.9,SkyNet Ltd,"Photoshop, Illustrator"
5454,5455,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-05-23,King County,Yearly,72153.58,34.69,DataNest,"AutoCAD, SolidWorks"
5455,5456,Data Engineer,Engineer,San Francisco,"San Francisco, USA",2025-05-25,Harris County,Hourly,131361.28,63.15,GreenWorks,"Photoshop, Illustrator"
5456,5457,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2024-10-30,Los Angeles County,Hourly,149429.54,71.84,DataNest,"Customer Service, Communication"
5457,5458,Data Science,Science,Houston,"Houston, USA",2024-11-27,Los Angeles County,Yearly,67602.25,32.5,SoftHub,"Customer Service, Communication"
5458,5459,Project Manager,Project,Chicago,"Chicago, USA",2025-03-17,Cook County,Hourly,115842.5,55.69,DataNest,"JavaScript, React, Node.js"
5459,5460,Project Manager,Project,New York,"New York, USA",2025-01-15,Los Angeles County,Hourly,100593.49,48.36,SoftHub,"Python, SQL, Excel"
5460,5461,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-02-24,Kings County,Yearly,112002.91,53.85,SkyNet Ltd,"Customer Service, Communication"
5461,5462,Electrical Technician,Electrical,Houston,"Houston, USA",2024-10-22,Los Angeles County,Yearly,57593.17,27.69,SkyNet Ltd,"Customer Service, Communication"
5462,5463,Data Engineer,Engineer,New York,"New York, USA",2024-10-30,King County,Hourly,67101.63,32.26,SkyNet Ltd,"JavaScript, React, Node.js"
5463,5464,Web Developer,Web,San Francisco,"San Francisco, USA",2025-06-23,King County,Hourly,148174.02,71.24,GreenWorks,"Customer Service, Communication"
5464,5465,Data Analyst,Data,Austin,"Austin, USA",2025-05-14,Harris County,Hourly,116181.33,55.86,SkyNet Ltd,"AutoCAD, SolidWorks"
5465,5466,Data Engineer,Engineer,Houston,"Houston, USA",2025-01-03,King County,Hourly,47645.33,22.91,SkyNet Ltd,"Photoshop, Illustrator"
5466,5467,Web Developer,Web,San Francisco,"San Francisco, USA",2025-08-18,Los Angeles County,Yearly,68643.72,33.0,SkyNet Ltd,"Customer Service, Communication"
5467,5468,Data Science,Science,San Francisco,"San Francisco, USA",2025-01-17,Los Angeles County,Hourly,134381.73,64.61,GreenWorks,"Python, SQL, Excel"
5468,5469,Web Developer,Web,Houston,"Houston, USA",2025-09-29,Los Angeles County,Hourly,103989.29,49.99,SoftHub,"Customer Service, Communication"
5469,5470,Data Analyst,Data,Seattle,"Seattle, USA",2025-04-11,King County,Yearly,121174.55,58.26,BrightPath,"JavaScript, React, Node.js"
5470,5471,Project Manager,Project,Chicago,"Chicago, USA",2024-11-20,Kings County,Hourly,115568.66,55.56,NextGen Corp,"Python, SQL, Excel"
5471,5472,Financial Data Analyst,Financial,Houston,"Houston, USA",2024-10-13,Cook County,Hourly,119294.74,57.35,SoftHub,"SEO, Google Ads, Analytics"
5472,5473,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-08-20,Los Angeles County,Hourly,42720.58,20.54,DataNest,"Photoshop, Illustrator"
5473,5474,Web Developer,Web,New York,"New York, USA",2025-09-05,Cook County,Hourly,44416.83,21.35,BrightPath,"JavaScript, React, Node.js"
5474,5475,Web Developer,Web,San Francisco,"San Francisco, USA",2025-07-31,Los Angeles County,Hourly,76992.95,37.02,SoftHub,"AutoCAD, SolidWorks"
5475,5476,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-10-08,Los Angeles County,Hourly,92295.55,44.37,BrightPath,"Accounting, QuickBooks, Excel"
5476,5477,Data Analyst,Data,Austin,"Austin, USA",2024-12-09,King County,Hourly,84076.2,40.42,DataNest,"SEO, Google Ads, Analytics"
5477,5478,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-08-21,Harris County,Yearly,127811.02,61.45,DataNest,"AutoCAD, SolidWorks"
5478,5479,Electrical Technician,Electrical,New York,"New York, USA",2025-10-06,Harris County,Yearly,66014.94,31.74,SkyNet Ltd,"Accounting, QuickBooks, Excel"
5479,5480,Customer Support Representative,Customer,Austin,"Austin, USA",2025-04-09,King County,Hourly,54771.49,26.33,NextGen Corp,"Accounting, QuickBooks, Excel"
5480,5481,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-05-17,Cook County,Hourly,69861.62,33.59,BrightPath,"SEO, Google Ads, Analytics"
5481,5482,Web Developer,Web,Austin,"Austin, USA",2025-06-09,Kings County,Hourly,57451.3,27.62,Techify,"Accounting, QuickBooks, Excel"
5482,5483,Data Engineer,Engineer,New York,"New York, USA",2024-11-22,Los Angeles County,Yearly,127708.49,61.4,DataNest,"Photoshop, Illustrator"
5483,5484,Marketing Specialist,Marketing,New York,"New York, USA",2025-03-05,King County,Yearly,70137.68,33.72,DataNest,"Customer Service, Communication"
5484,5485,Web Developer,Web,Seattle,"Seattle, USA",2025-08-19,King County,Yearly,146287.09,70.33,SkyNet Ltd,"AutoCAD, SolidWorks"
5485,5486,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2024-10-12,Harris County,Hourly,49288.67,23.7,Techify,"Photoshop, Illustrator"
5486,5487,Data Engineer,Engineer,New York,"New York, USA",2025-05-30,Kings County,Yearly,148740.23,71.51,DataNest,"SEO, Google Ads, Analytics"
5487,5488,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-01-28,King County,Yearly,87661.13,42.14,SoftHub,"Customer Service, Communication"
5488,5489,Graphic Designer,Graphic,Seattle,"Seattle, USA",2025-07-18,King County,Yearly,79943.14,38.43,DataNest,"Customer Service, Communication"
5489,5490,Web Developer,Web,Houston,"Houston, USA",2025-07-22,Kings County,Yearly,94894.93,45.62,Techify,"Python, SQL, Excel"
5490,5491,Data Science,Science,San Francisco,"San Francisco, USA",2025-09-09,Harris County,Hourly,97592.15,46.92,Techify,"SEO, Google Ads, Analytics"
5491,5492,Data Analyst,Data,Chicago,"Chicago, USA",2025-05-05,Kings County,Hourly,114234.94,54.92,SoftHub,"Accounting, QuickBooks, Excel"
5492,5493,Web Developer,Web,New York,"New York, USA",2025-09-19,Los Angeles County,Hourly,148770.29,71.52,DataNest,"Photoshop, Illustrator"
5493,5494,Data Science,Science,San Francisco,"San Francisco, USA",2024-11-18,King County,Hourly,40570.44,19.51,GreenWorks,"Accounting, QuickBooks, Excel"
5494,5495,Project Manager,Project,New York,"New York, USA",2025-02-17,Kings County,Yearly,58778.97,28.26,Techify,"SEO, Google Ads, Analytics"
5495,5496,Data Science,Science,Houston,"Houston, USA",2025-04-25,Los Angeles County,Hourly,65190.67,31.34,DataNest,"Accounting, QuickBooks, Excel"
5496,5497,Graphic Designer,Graphic,Houston,"Houston, USA",2025-03-16,Los Angeles County,Yearly,121090.92,58.22,BrightPath,"AutoCAD, SolidWorks"
5497,5498,Project Manager,Project,Houston,"Houston, USA",2025-01-22,Kings County,Yearly,124910.92,60.05,DataNest,"SEO, Google Ads, Analytics"
5498,5499,Web Developer,Web,Seattle,"Seattle, USA",2025-08-02,Harris County,Hourly,141270.17,67.92,NextGen Corp,"AutoCAD, SolidWorks"
5499,5500,Financial Data Analyst,Financial,New York,"New York, USA",2024-12-30,Kings County,Yearly,90282.71,43.41,BrightPath,"Photoshop, Illustrator"
5500,5501,Marketing Specialist,Marketing,Houston,"Houston, USA",2025-02-03,Los Angeles County,Yearly,62090.47,29.85,NextGen Corp,"Customer Service, Communication"
5501,5502,Electrical Technician,Electrical,Austin,"Austin, USA",2025-05-11,King County,Hourly,82935.08,39.87,Techify,"AutoCAD, SolidWorks"
5502,5503,Project Manager,Project,Chicago,"Chicago, USA",2024-10-15,Harris County,Yearly,101527.27,48.81,SkyNet Ltd,"Photoshop, Illustrator"
5503,5504,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-05-23,Cook County,Hourly,97033.16,46.65,SoftHub,"SEO, Google Ads, Analytics"
5504,5505,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-08-27,Los Angeles County,Yearly,53852.14,25.89,SkyNet Ltd,"Accounting, QuickBooks, Excel"
5505,5506,Financial Data Analyst,Financial,Houston,"Houston, USA",2024-11-08,Harris County,Hourly,55812.29,26.83,DataNest,"AutoCAD, SolidWorks"
5506,5507,Project Manager,Project,San Francisco,"San Francisco, USA",2025-01-08,King County,Hourly,90573.11,43.54,DataNest,"Photoshop, Illustrator"
5507,5508,Project Manager,Project,Chicago,"Chicago, USA",2025-07-11,King County,Hourly,147920.18,71.12,DataNest,"Customer Service, Communication"
5508,5509,Data Engineer,Engineer,Austin,"Austin, USA",2025-09-26,King County,Hourly,51284.94,24.66,BrightPath,"Customer Service, Communication"
5509,5510,Project Manager,Project,Houston,"Houston, USA",2025-05-28,Kings County,Hourly,52671.66,25.32,Techify,"AutoCAD, SolidWorks"
5510,5511,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-08-14,Harris County,Hourly,95144.63,45.74,NextGen Corp,"SEO, Google Ads, Analytics"
5511,5512,Data Science,Science,Seattle,"Seattle, USA",2024-11-09,Los Angeles County,Yearly,75745.94,36.42,Techify,"AutoCAD, SolidWorks"
5512,5513,Data Science,Science,Seattle,"Seattle, USA",2025-06-26,Kings County,Hourly,141996.19,68.27,DataNest,"Customer Service, Communication"
5513,5514,Web Developer,Web,Austin,"Austin, USA",2024-12-26,Los Angeles County,Yearly,105885.66,50.91,DataNest,"Customer Service, Communication"
5514,5515,Data Engineer,Engineer,Austin,"Austin, USA",2025-02-05,Cook County,Hourly,58477.31,28.11,GreenWorks,"SEO, Google Ads, Analytics"
5515,5516,Data Science,Science,Austin,"Austin, USA",2025-06-10,King County,Hourly,76386.41,36.72,SkyNet Ltd,"Accounting, QuickBooks, Excel"
5516,5517,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-09-23,Los Angeles County,Yearly,99051.77,47.62,SkyNet Ltd,"Photoshop, Illustrator"
5517,5518,Financial Data Analyst,Financial,Seattle,"Seattle, USA",2025-09-10,Cook County,Hourly,100424.72,48.28,GreenWorks,"Accounting, QuickBooks, Excel"
5518,5519,Graphic Designer,Graphic,New York,"New York, USA",2025-02-20,Cook County,Hourly,145620.56,70.01,SkyNet Ltd,"Accounting, QuickBooks, Excel"
5519,5520,Financial Data Analyst,Financial,San Francisco,"San Francisco, USA",2024-10-26,Kings County,Hourly,64325.5,30.93,Techify,"Python, SQL, Excel"
5520,5521,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-03-25,Los Angeles County,Yearly,140814.55,67.7,SoftHub,"JavaScript, React, Node.js"
5521,5522,Web Developer,Web,Houston,"Houston, USA",2025-06-03,Los Angeles County,Hourly,119344.24,57.38,Techify,"Accounting, QuickBooks, Excel"
5522,5523,Data Analyst,Data,Austin,"Austin, USA",2025-03-24,Kings County,Hourly,90318.81,43.42,SoftHub,"Accounting, QuickBooks, Excel"
5523,5524,Financial Data Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-07-15,King County,Hourly,97743.9,46.99,NextGen Corp,"SEO, Google Ads, Analytics"
5524,5525,Project Manager,Project,Austin,"Austin, USA",2025-05-02,King County,Hourly,74905.79,36.01,SoftHub,"Photoshop, Illustrator"
5525,5526,Electrical Technician,Electrical,Houston,"Houston, USA",2025-05-17,Los Angeles County,Hourly,57193.7,27.5,GreenWorks,"JavaScript, React, Node.js"
5526,5527,Project Manager,Project,Austin,"Austin, USA",2025-01-21,King County,Hourly,52438.01,25.21,GreenWorks,"Customer Service, Communication"
5527,5528,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-02-10,Los Angeles County,Hourly,138227.67,66.46,SoftHub,"Python, SQL, Excel"
5528,5529,Web Developer,Web,San Francisco,"San Francisco, USA",2025-05-20,Kings County,Hourly,44449.94,21.37,Techify,"JavaScript, React, Node.js"
5529,5530,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-04-21,Los Angeles County,Hourly,145200.74,69.81,NextGen Corp,"Customer Service, Communication"
5530,5531,Project Manager,Project,Houston,"Houston, USA",2025-05-16,Los Angeles County,Hourly,130853.21,62.91,NextGen Corp,"Accounting, QuickBooks, Excel"
5531,5532,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-05-11,Harris County,Hourly,93517.96,44.96,SoftHub,"Photoshop, Illustrator"
5532,5533,Graphic Designer,Graphic,Houston,"Houston, USA",2024-11-02,Los Angeles County,Yearly,112160.39,53.92,GreenWorks,"SEO, Google Ads, Analytics"
5533,5534,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-06-23,Cook County,Yearly,62645.35,30.12,GreenWorks,"Photoshop, Illustrator"
5534,5535,Data Engineer,Engineer,Austin,"Austin, USA",2025-04-15,Harris County,Yearly,57717.47,27.75,GreenWorks,"SEO, Google Ads, Analytics"
5535,5536,Data Analyst,Data,Austin,"Austin, USA",2025-06-01,Los Angeles County,Hourly,86101.18,41.39,Techify,"Photoshop, Illustrator"
5536,5537,Project Manager,Project,San Francisco,"San Francisco, USA",2025-07-16,Kings County,Hourly,48233.18,23.19,BrightPath,"Accounting, QuickBooks, Excel"
5537,5538,Graphic Designer,Graphic,New York,"New York, USA",2024-10-30,Kings County,Hourly,125129.12,60.16,DataNest,"Customer Service, Communication"
5538,5539,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-01-28,Harris County,Hourly,80205.32,38.56,DataNest,"JavaScript, React, Node.js"
5539,5540,Graphic Designer,Graphic,New York,"New York, USA",2025-01-18,Harris County,Hourly,101754.8,48.92,SoftHub,"SEO, Google Ads, Analytics"
5540,5541,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-01-03,Harris County,Hourly,103875.04,49.94,SkyNet Ltd,"Customer Service, Communication"
5541,5542,Data Science,Science,San Francisco,"San Francisco, USA",2025-01-31,King County,Hourly,68046.08,32.71,DataNest,"Photoshop, Illustrator"
5542,5543,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2024-12-20,Kings County,Yearly,105273.93,50.61,GreenWorks,"Photoshop, Illustrator"
5543,5544,Data Science,Science,Seattle,"Seattle, USA",2025-04-17,Kings County,Yearly,75434.52,36.27,DataNest,"JavaScript, React, Node.js"
5544,5545,Financial Data Analyst,Financial,Chicago,"Chicago, USA",2025-06-06,Harris County,Hourly,50760.16,24.4,BrightPath,"SEO, Google Ads, Analytics"
5545,5546,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-10-03,Kings County,Hourly,61516.88,29.58,SkyNet Ltd,"Customer Service, Communication"
5546,5547,Financial Data Analyst,Financial,Houston,"Houston, USA",2025-07-31,Kings County,Hourly,149859.82,72.05,GreenWorks,"JavaScript, React, Node.js"
5547,5548,Financial Data Analyst,Financial,New York,"New York, USA",2025-05-30,Harris County,Yearly,115334.87,55.45,GreenWorks,"Photoshop, Illustrator"
5548,5549,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-04-13,King County,Hourly,57616.67,27.7,DataNest,"Accounting, QuickBooks, Excel"
5549,5550,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-07-21,King County,Hourly,55386.25,26.63,Techify,"AutoCAD, SolidWorks"
5550,5551,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-09-17,Los Angeles County,Yearly,85907.42,41.3,NextGen Corp,"Accounting, QuickBooks, Excel"
5551,5552,Data Engineer,Engineer,Houston,"Houston, USA",2025-03-13,Los Angeles County,Yearly,111111.01,53.42,GreenWorks,"Customer Service, Communication"
5552,5553,Data Engineer,Engineer,Chicago,"Chicago, USA",2025-02-27,Harris County,Hourly,145676.62,70.04,NextGen Corp,"Accounting, QuickBooks, Excel"
5553,5554,Web Developer,Web,Austin,"Austin, USA",2024-12-15,Los Angeles County,Hourly,51190.15,24.61,SkyNet Ltd,"AutoCAD, SolidWorks"
