job_id,job_title,job_title_short,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
6576,Software Engineer,Software,Chicago,"Chicago, USA",2025-01-23,King County,Yearly,104803.15,50.39,SoftHub,"Python, SQL, Excel"
6577,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-01-31,Cook County,Yearly,149996.32,72.11,SkyNet Ltd,"Accounting, QuickBooks, Excel"
6578,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-03-25,Kings County,Hourly,46101.74,22.16,GreenWorks,"JavaScript, React, Node.js"
6579,Web Developer,Web,Houston,"Houston, USA",2024-10-15,King County,Yearly,50600.87,24.33,DataNest,"SEO, Google Ads, Analytics"
6580,Marketing Specialist,Marketing,Houston,"Houston, USA",2025-04-22,Cook County,Hourly,86480.18,41.58,GreenWorks,"Photoshop, Illustrator"
6581,Mechanical Engineer,Mechanical,Seattle,"Seattle, USA",2025-05-21,Kings County,Yearly,72534.54,34.87,GreenWorks,"Photoshop, Illustrator"
6582,Web Developer,Web,Houston,"Houston, USA",2025-03-21,Kings County,Hourly,140339.26,67.47,SoftHub,"JavaScript, React, Node.js"
6583,Marketing Specialist,Marketing,New York,"New York, USA",2025-04-30,Cook County,Hourly,89021.73,42.8,GreenWorks,"Python, SQL, Excel"
6584,Mechanical Engineer,Mechanical,Seattle,"Seattle, USA",2025-10-03,Kings County,Yearly,52090.07,25.04,SkyNet Ltd,"Photoshop, Illustrator"
6585,Electrical Technician,Electrical,New York,"New York, USA",2024-12-31,Los Angeles County,Hourly,139105.25,66.88,BrightPath,"Customer Service, Communication"
6586,Mechanical Engineer,Mechanical,Houston,"Houston, USA",2025-02-09,Kings County,Hourly,74247.72,35.7,NextGen Corp,"SEO, Google Ads, Analytics"
6587,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-04-26,Cook County,Hourly,79638.31,38.29,Techify,"AutoCAD, SolidWorks"
6588,Data Analyst,Data,Austin,"Austin, USA",2025-01-20,Los Angeles County,Hourly,131311.0,63.13,NextGen Corp,"JavaScript, React, Node.js"
6589,Electrical Technician,Electrical,New York,"New York, USA",2024-12-04,Harris County,Hourly,146991.11,70.67,GreenWorks,"Photoshop, Illustrator"
6590,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-08-28,Kings County,Yearly,128659.82,61.86,Techify,"SEO, Google Ads, Analytics"
6591,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-06-01,Harris County,Yearly,49397.97,23.75,SkyNet Ltd,"AutoCAD, SolidWorks"
6592,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-08-09,Cook County,Hourly,72403.81,34.81,Techify,"SEO, Google Ads, Analytics"
6593,Web Developer,Web,San Francisco,"San Francisco, USA",2025-08-27,Harris County,Yearly,119821.31,57.61,Techify,"Customer Service, Communication"
6594,Financial Analyst,Financial,Chicago,"Chicago, USA",2024-11-28,Kings County,Yearly,91348.82,43.92,BrightPath,"Photoshop, Illustrator"
6595,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-07-08,Harris County,Hourly,83403.89,40.1,Techify,"SEO, Google Ads, Analytics"
6596,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-02-25,Kings County,Yearly,142288.97,68.41,GreenWorks,"SEO, Google Ads, Analytics"
6597,Financial Analyst,Financial,Houston,"Houston, USA",2025-01-24,Cook County,Yearly,60556.24,29.11,SkyNet Ltd,"Accounting, QuickBooks, Excel"
6598,Project Manager,Project,New York,"New York, USA",2025-08-29,Los Angeles County,Yearly,75964.34,36.52,GreenWorks,"Photoshop, Illustrator"
6599,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-07-27,Kings County,Hourly,55108.97,26.49,SkyNet Ltd,"Photoshop, Illustrator"
6600,Project Manager,Project,Houston,"Houston, USA",2025-06-04,King County,Hourly,115026.72,55.3,GreenWorks,"SEO, Google Ads, Analytics"
6601,Mechanical Engineer,Mechanical,Los Angeles,"Los Angeles, USA",2025-04-21,Cook County,Yearly,68576.27,32.97,Techify,"Accounting, QuickBooks, Excel"
6602,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-02-19,Cook County,Hourly,114340.36,54.97,Techify,"Customer Service, Communication"
6603,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-06-29,Cook County,Yearly,98803.62,47.5,DataNest,"Accounting, QuickBooks, Excel"
6604,Financial Analyst,Financial,Chicago,"Chicago, USA",2024-10-30,Harris County,Hourly,89835.78,43.19,SkyNet Ltd,"Accounting, QuickBooks, Excel"
6605,Graphic Designer,Graphic,Houston,"Houston, USA",2025-03-01,Cook County,Hourly,57606.48,27.7,GreenWorks,"Python, SQL, Excel"
6606,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-04-29,Kings County,Yearly,116974.83,56.24,BrightPath,"Accounting, QuickBooks, Excel"
6607,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-04-26,Cook County,Hourly,122158.67,58.73,SkyNet Ltd,"Python, SQL, Excel"
6608,Electrical Technician,Electrical,Austin,"Austin, USA",2025-06-09,Harris County,Hourly,84937.39,40.84,SkyNet Ltd,"SEO, Google Ads, Analytics"
6609,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-08-26,Los Angeles County,Hourly,46051.67,22.14,GreenWorks,"AutoCAD, SolidWorks"
6610,Data Analyst,Data,New York,"New York, USA",2025-02-14,Harris County,Hourly,131866.65,63.4,Techify,"SEO, Google Ads, Analytics"
6611,Web Developer,Web,New York,"New York, USA",2025-05-01,Los Angeles County,Yearly,72740.68,34.97,SoftHub,"Python, SQL, Excel"
6612,Financial Analyst,Financial,New York,"New York, USA",2025-01-17,King County,Hourly,126160.57,60.65,NextGen Corp,"Accounting, QuickBooks, Excel"
6613,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-01-05,Cook County,Yearly,126781.19,60.95,SoftHub,"Photoshop, Illustrator"
6614,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-07-15,Cook County,Hourly,60638.69,29.15,Techify,"Python, SQL, Excel"
6615,Web Developer,Web,New York,"New York, USA",2025-04-30,Los Angeles County,Yearly,120834.54,58.09,DataNest,"SEO, Google Ads, Analytics"
6616,Project Manager,Project,Seattle,"Seattle, USA",2024-11-26,King County,Hourly,92033.85,44.25,DataNest,"Python, SQL, Excel"
6617,Data Analyst,Data,Austin,"Austin, USA",2025-06-13,King County,Yearly,64350.05,30.94,SoftHub,"Python, SQL, Excel"
6618,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-04-27,Los Angeles County,Yearly,74103.74,35.63,DataNest,"SEO, Google Ads, Analytics"
6619,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-03-14,King County,Hourly,104974.42,50.47,NextGen Corp,"AutoCAD, SolidWorks"
6620,Financial Analyst,Financial,San Francisco,"San Francisco, USA",2025-06-30,Los Angeles County,Hourly,81178.42,39.03,SoftHub,"SEO, Google Ads, Analytics"
6621,Financial Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-02-14,Cook County,Yearly,75020.84,36.07,NextGen Corp,"SEO, Google Ads, Analytics"
6622,Project Manager,Project,Los Angeles,"Los Angeles, USA",2025-04-06,Los Angeles County,Yearly,146710.01,70.53,SkyNet Ltd,"SEO, Google Ads, Analytics"
6623,Software Engineer,Software,New York,"New York, USA",2025-04-28,Los Angeles County,Hourly,70453.01,33.87,GreenWorks,"Photoshop, Illustrator"
6624,Graphic Designer,Graphic,Seattle,"Seattle, USA",2025-06-27,Kings County,Hourly,102407.26,49.23,NextGen Corp,"JavaScript, React, Node.js"
6625,Project Manager,Project,Chicago,"Chicago, USA",2025-10-10,Kings County,Hourly,118577.44,57.01,SoftHub,"Python, SQL, Excel"
6626,Mechanical Engineer,Mechanical,Austin,"Austin, USA",2025-05-23,King County,Hourly,68296.58,32.83,Techify,"Photoshop, Illustrator"
6627,Financial Analyst,Financial,Chicago,"Chicago, USA",2025-04-24,Kings County,Yearly,113776.03,54.7,DataNest,"Accounting, QuickBooks, Excel"
6628,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-06-24,Cook County,Yearly,111914.45,53.81,SkyNet Ltd,"Customer Service, Communication"
6629,Graphic Designer,Graphic,Houston,"Houston, USA",2025-03-24,Kings County,Yearly,137651.03,66.18,BrightPath,"AutoCAD, SolidWorks"
6630,Software Engineer,Software,San Francisco,"San Francisco, USA",2025-05-29,Harris County,Hourly,139697.93,67.16,SoftHub,"SEO, Google Ads, Analytics"
6631,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-07-05,Kings County,Yearly,138185.69,66.44,GreenWorks,"Python, SQL, Excel"
6632,Mechanical Engineer,Mechanical,San Francisco,"San Francisco, USA",2024-12-21,Los Angeles County,Hourly,43076.53,20.71,Techify,"Photoshop, Illustrator"
6633,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-06-08,Cook County,Yearly,82991.66,39.9,NextGen Corp,"Python, SQL, Excel"
6634,Graphic Designer,Graphic,Houston,"Houston, USA",2025-07-23,Los Angeles County,Yearly,86586.85,41.63,SoftHub,"SEO, Google Ads, Analytics"
6635,Financial Analyst,Financial,Austin,"Austin, USA",2025-08-30,Kings County,Hourly,83071.83,39.94,SoftHub,"AutoCAD, SolidWorks"
6636,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-10-09,Harris County,Hourly,40863.99,19.65,Techify,"Accounting, QuickBooks, Excel"
6637,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2024-11-16,King County,Hourly,86259.11,41.47,BrightPath,"Photoshop, Illustrator"
6638,Mechanical Engineer,Mechanical,San Francisco,"San Francisco, USA",2025-09-28,King County,Hourly,96523.33,46.41,SoftHub,"AutoCAD, SolidWorks"
6639,Marketing Specialist,Marketing,Houston,"Houston, USA",2025-02-02,Los Angeles County,Yearly,149910.68,72.07,GreenWorks,"JavaScript, React, Node.js"
6640,Web Developer,Web,Chicago,"Chicago, USA",2025-05-19,Los Angeles County,Hourly,47041.42,22.62,SkyNet Ltd,"Python, SQL, Excel"
6641,Mechanical Engineer,Mechanical,Austin,"Austin, USA",2025-03-11,Harris County,Hourly,109491.82,52.64,DataNest,"Customer Service, Communication"
6642,Project Manager,Project,Chicago,"Chicago, USA",2025-10-10,Los Angeles County,Hourly,49426.71,23.76,DataNest,"AutoCAD, SolidWorks"
6643,Mechanical Engineer,Mechanical,San Francisco,"San Francisco, USA",2025-06-19,Los Angeles County,Hourly,73746.75,35.46,SoftHub,"Photoshop, Illustrator"
6644,Customer Support Representative,Customer,Austin,"Austin, USA",2024-10-28,King County,Yearly,65147.2,31.32,BrightPath,"JavaScript, React, Node.js"
6645,Graphic Designer,Graphic,New York,"New York, USA",2025-06-14,Harris County,Hourly,134984.09,64.9,DataNest,"Customer Service, Communication"
6646,Software Engineer,Software,Chicago,"Chicago, USA",2024-11-15,Los Angeles County,Hourly,106738.59,51.32,SkyNet Ltd,"JavaScript, React, Node.js"
6647,Project Manager,Project,New York,"New York, USA",2025-02-23,King County,Hourly,143624.33,69.05,GreenWorks,"Accounting, QuickBooks, Excel"
6648,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-04-30,Kings County,Hourly,121701.39,58.51,NextGen Corp,"Accounting, QuickBooks, Excel"
6649,Project Manager,Project,Chicago,"Chicago, USA",2025-04-23,Harris County,Hourly,47206.08,22.7,BrightPath,"AutoCAD, SolidWorks"
6650,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-05-13,Los Angeles County,Hourly,99071.11,47.63,SkyNet Ltd,"AutoCAD, SolidWorks"
6651,Project Manager,Project,Chicago,"Chicago, USA",2025-05-12,Harris County,Yearly,95614.18,45.97,Techify,"JavaScript, React, Node.js"
6652,Software Engineer,Software,Chicago,"Chicago, USA",2025-04-10,Harris County,Yearly,61807.79,29.72,NextGen Corp,"Accounting, QuickBooks, Excel"
6653,Web Developer,Web,New York,"New York, USA",2024-11-21,Cook County,Hourly,109571.19,52.68,Techify,"Python, SQL, Excel"
6654,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-07-18,Los Angeles County,Yearly,40984.55,19.7,BrightPath,"Accounting, QuickBooks, Excel"
6655,Graphic Designer,Graphic,Austin,"Austin, USA",2025-04-08,King County,Yearly,61710.65,29.67,BrightPath,"Photoshop, Illustrator"
6656,Data Analyst,Data,Seattle,"Seattle, USA",2025-06-08,Harris County,Hourly,46429.3,22.32,NextGen Corp,"Accounting, QuickBooks, Excel"
6657,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-01-31,Kings County,Hourly,141882.96,68.21,NextGen Corp,"JavaScript, React, Node.js"
6658,Web Developer,Web,Chicago,"Chicago, USA",2025-05-16,Cook County,Hourly,134601.9,64.71,SkyNet Ltd,"JavaScript, React, Node.js"
6659,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-01-21,King County,Hourly,103827.29,49.92,BrightPath,"Python, SQL, Excel"
6660,Project Manager,Project,Seattle,"Seattle, USA",2025-08-20,Los Angeles County,Hourly,131969.25,63.45,Techify,"Photoshop, Illustrator"
6661,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-05-08,Cook County,Hourly,97360.78,46.81,DataNest,"Python, SQL, Excel"
6662,Mechanical Engineer,Mechanical,San Francisco,"San Francisco, USA",2025-01-05,Harris County,Hourly,43029.85,20.69,Techify,"Customer Service, Communication"
6663,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-01-19,Harris County,Yearly,71310.01,34.28,Techify,"SEO, Google Ads, Analytics"
6664,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-02-08,Cook County,Hourly,57262.04,27.53,SoftHub,"Accounting, QuickBooks, Excel"
6665,Software Engineer,Software,New York,"New York, USA",2024-11-04,Cook County,Yearly,109008.88,52.41,BrightPath,"Python, SQL, Excel"
6666,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-09-04,Los Angeles County,Hourly,88911.36,42.75,Techify,"Python, SQL, Excel"
6667,Financial Analyst,Financial,Seattle,"Seattle, USA",2024-12-10,Harris County,Yearly,96721.7,46.5,NextGen Corp,"JavaScript, React, Node.js"
6668,Software Engineer,Software,Houston,"Houston, USA",2025-09-30,Los Angeles County,Hourly,87620.58,42.13,BrightPath,"Customer Service, Communication"
6669,Electrical Technician,Electrical,Seattle,"Seattle, USA",2024-12-13,Harris County,Yearly,149541.98,71.9,BrightPath,"Photoshop, Illustrator"
6670,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2025-04-01,Harris County,Yearly,62934.64,30.26,GreenWorks,"Python, SQL, Excel"
6671,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-07-10,Harris County,Yearly,66115.78,31.79,BrightPath,"Photoshop, Illustrator"
6672,Project Manager,Project,San Francisco,"San Francisco, USA",2024-11-02,Harris County,Yearly,72477.32,34.84,SoftHub,"SEO, Google Ads, Analytics"
6673,Mechanical Engineer,Mechanical,Los Angeles,"Los Angeles, USA",2025-03-07,Cook County,Hourly,65610.27,31.54,Techify,"Accounting, QuickBooks, Excel"
6674,Web Developer,Web,Los Angeles,"Los Angeles, USA",2024-10-21,Kings County,Hourly,73787.92,35.47,GreenWorks,"Photoshop, Illustrator"
6675,Web Developer,Web,New York,"New York, USA",2025-01-28,King County,Yearly,120331.21,57.85,DataNest,"SEO, Google Ads, Analytics"
6676,Data Analyst,Data,New York,"New York, USA",2024-12-31,Cook County,Hourly,116261.17,55.89,BrightPath,"JavaScript, React, Node.js"
6677,Software Engineer,Software,Houston,"Houston, USA",2025-03-23,Cook County,Hourly,149687.97,71.97,BrightPath,"SEO, Google Ads, Analytics"
6678,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-04-01,Kings County,Hourly,65702.24,31.59,GreenWorks,"Python, SQL, Excel"
6679,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-09-13,Cook County,Yearly,65911.15,31.69,BrightPath,"Customer Service, Communication"
6680,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-01-22,Kings County,Yearly,54738.45,26.32,GreenWorks,"Customer Service, Communication"
6681,Marketing Specialist,Marketing,San Francisco,"San Francisco, USA",2025-05-04,Kings County,Hourly,47797.64,22.98,Techify,"Photoshop, Illustrator"
6682,Electrical Technician,Electrical,New York,"New York, USA",2025-03-22,Harris County,Hourly,90026.89,43.28,NextGen Corp,"Python, SQL, Excel"
6683,Financial Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-04-22,King County,Yearly,54119.3,26.02,BrightPath,"Accounting, QuickBooks, Excel"
6684,Web Developer,Web,New York,"New York, USA",2025-01-31,Cook County,Yearly,92573.82,44.51,Techify,"Python, SQL, Excel"
6685,Web Developer,Web,Chicago,"Chicago, USA",2024-11-15,King County,Yearly,123220.11,59.24,SoftHub,"SEO, Google Ads, Analytics"
6686,Project Manager,Project,Seattle,"Seattle, USA",2024-10-21,Harris County,Yearly,53566.24,25.75,DataNest,"Python, SQL, Excel"
6687,Web Developer,Web,New York,"New York, USA",2025-05-17,King County,Yearly,48956.88,23.54,BrightPath,"Accounting, QuickBooks, Excel"
6688,Software Engineer,Software,Houston,"Houston, USA",2024-12-26,Cook County,Yearly,104934.33,50.45,Techify,"Customer Service, Communication"
6689,Electrical Technician,Electrical,Seattle,"Seattle, USA",2025-02-11,King County,Yearly,115789.83,55.67,GreenWorks,"Customer Service, Communication"
6690,Data Analyst,Data,Seattle,"Seattle, USA",2025-05-11,Los Angeles County,Yearly,132855.65,63.87,SkyNet Ltd,"Accounting, QuickBooks, Excel"
6691,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-03-04,Cook County,Yearly,46373.91,22.3,GreenWorks,"AutoCAD, SolidWorks"
6692,Software Engineer,Software,New York,"New York, USA",2025-04-19,Kings County,Hourly,141521.03,68.04,DataNest,"JavaScript, React, Node.js"
6693,Data Analyst,Data,Austin,"Austin, USA",2025-06-24,Harris County,Hourly,124963.14,60.08,GreenWorks,"Accounting, QuickBooks, Excel"
6694,Software Engineer,Software,New York,"New York, USA",2025-08-11,Cook County,Yearly,78759.05,37.86,SkyNet Ltd,"JavaScript, React, Node.js"
6695,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-07-20,Harris County,Yearly,68925.66,33.14,NextGen Corp,"Customer Service, Communication"
6696,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-09-10,Los Angeles County,Yearly,78861.82,37.91,SoftHub,"Accounting, QuickBooks, Excel"
6697,Financial Analyst,Financial,Houston,"Houston, USA",2025-08-20,King County,Hourly,60668.25,29.17,DataNest,"Python, SQL, Excel"
6698,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-05-20,Cook County,Yearly,148453.35,71.37,Techify,"Python, SQL, Excel"
6699,Web Developer,Web,Los Angeles,"Los Angeles, USA",2024-10-30,King County,Yearly,62812.36,30.2,NextGen Corp,"SEO, Google Ads, Analytics"
6700,Project Manager,Project,San Francisco,"San Francisco, USA",2025-06-04,Cook County,Hourly,126230.3,60.69,GreenWorks,"Accounting, QuickBooks, Excel"
6701,Financial Analyst,Financial,Austin,"Austin, USA",2025-09-26,Kings County,Yearly,41628.89,20.01,SoftHub,"Photoshop, Illustrator"
6702,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-01-05,King County,Hourly,78537.01,37.76,NextGen Corp,"SEO, Google Ads, Analytics"
6703,Data Analyst,Data,Seattle,"Seattle, USA",2025-08-25,Cook County,Yearly,63866.84,30.71,DataNest,"Customer Service, Communication"
6704,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-02-18,Los Angeles County,Yearly,105009.95,50.49,DataNest,"Python, SQL, Excel"
6705,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-06-06,Kings County,Yearly,136340.21,65.55,BrightPath,"JavaScript, React, Node.js"
6706,Web Developer,Web,Seattle,"Seattle, USA",2024-11-12,Cook County,Hourly,65817.28,31.64,NextGen Corp,"Accounting, QuickBooks, Excel"
6707,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-02-04,King County,Hourly,51793.99,24.9,GreenWorks,"Photoshop, Illustrator"
6708,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-09-27,Kings County,Hourly,105348.44,50.65,Techify,"SEO, Google Ads, Analytics"
